P, C	0.005580357142857144	0.0078125	0.00892857142857143	0.012276785714285716	0.015625	0.018973214285714288	0.022321428571428572	0.025669642857142856	0.03125	0.0625	0.125	0.25	0.5	1.0
0.001953125		0.8833605736003621			0.8956399103738957				0.8924079892263403	0.8790517570976926	0.8596922349540094	0.8331324101399836	0.7982151875296223	0.7633297851840563
0.00390625		0.8834437983488967			0.8968336320165088				0.8918173504185245	0.8790530563643263	0.8550194684133642	0.8283202377084277	0.7988531396415361	0.7772806824005255
0.0078125		0.8831416917448096			0.8959367608586591				0.8921957935039999	0.8794847138227623	0.8558583047262099	0.8401512978138393	0.8015934819378424	0.7676168350535135
0.015625		0.8842712194076917			0.8947375858625449				0.8948423778824421	0.8823977674238256	0.8680528942366854	0.8423822706802819	0.8003173242272427	0.7961796723574307
0.022321428571428575	0.8742444542219072		0.8864679361303661	0.895647400086533		0.9004564021010751	0.8960901109657211	0.8950556667324161						
0.03125		0.8801682797059974			0.8960968047161862				0.8940202921765396	0.8808665957699752	0.8603604417769254	0.8375037268647223	0.8181076173834891	0.7818372510186327
0.03571428571428572	0.8707814606803209		0.8848081404567003	0.8942792883100613		0.8964337080658593	0.8981565534926501	0.8969195108800712						
0.04910714285714286	0.8687518485935115		0.886937901602362	0.8942085926697158		0.896821589140272	0.8966052646997289	0.8953986352346103						
0.0625		0.8836584867354514			0.8971712389651657				0.8928388194686766	0.8830925520113023	0.8710886846770898	0.8384616020215498	0.8209930904423464	0.7969677239234784
0.07589285714285715	0.8694957150059482		0.8870655745593294	0.8938509593013391		0.8973384040854978	0.8985707038876468	0.901163872817048						
0.08928571428571429	0.8699981654252074		0.8855737850790253	0.8939711889319798		0.8977316322154039	0.8979820461730498	0.898586038564082						
0.10267857142857142	0.8691836907142634		0.885397430319554	0.8947031627936818		0.8973733603684508	0.894699259375052	0.8962975339758856						
0.125		0.8813035455103391			0.8939851144474846				0.8928477959415637	0.8860040533231173	0.8744633517954431	0.8545292890816425	0.8324140605243329	0.8037362552637134
0.25		0.8647289593158618			0.8832885440461995				0.8848061920110524	0.88417092600326	0.879565565018896	0.8757094467959838	0.8744157199325292	0.8749330622989921
