P, C	0.005580357142857144	0.0078125	0.00892857142857143	0.012276785714285716	0.015625	0.018973214285714288	0.022321428571428572	0.025669642857142856	0.03125	0.0625	0.125	0.25	0.5	1.0
0.001953125		0.8747388476541411			0.8830072832513257				0.883217854886411	0.8681819250389861	0.8472832406334977	0.8229013133594645	0.7800058087600343	0.7554068357352247
0.00390625		0.8711188063197964			0.8858913307728403				0.8797400329201012	0.8699071286092965	0.8421011737521609	0.8108822575728923	0.7874819550351001	0.7568761213070608
0.0078125		0.8741149026320926			0.8880865502030237				0.8850263452085282	0.8658369993600811	0.8517681013252639	0.8243108472491992	0.7933201584372737	0.7499282530188384
0.011160714285714288	0.8604186902562596		0.877130232227833	0.8840515275660802		0.8872861540812246	0.8828499022637132	0.8883579607004511						
0.015625		0.8749437721298543			0.8860980872254656				0.8829055385376173	0.8693248863031326	0.8488582830947101	0.8161353798558516	0.7802501428277802	0.7553384122395258
0.01785714285714286	0.8616753963387135		0.8755947142172694	0.8850688293808496		0.8907482955907302	0.888116512809627	0.8880844867818517						
0.02455357142857143	0.8618595519803882		0.8761645215549853	0.8825230314162924		0.8888255761766702	0.884388564682011	0.8887958280329711						
0.03125		0.873063618917366			0.8886583408717921				0.8870146167681137	0.8694505911188399	0.8434236205671594	0.8180537385498162	0.8010509494718286	0.7620215320814003
0.037946428571428575	0.8598950849386939		0.8786494177608972	0.88579923062269		0.8869321214673697	0.8875808495831364	0.8896550135389206						
0.044642857142857144	0.8605115071599923		0.8786176523097867	0.8826558676783326		0.8883919362034992	0.8859823226307615	0.8847684403016486						
0.05133928571428571	0.8627221498179807		0.8767798223915733	0.8817283649513743		0.888552835260872	0.8876630043297606	0.8863371893455477						
0.0625		0.8746513433022134			0.8841450012684392				0.8829683576215177	0.8772584881392071	0.8519574008182049	0.8280211812546441	0.8152385839437696	0.7745541646868789
0.125		0.869481735443366			0.8859993240644677				0.8869624587970923	0.8768408597763948	0.8603255496644102	0.8341839378145306	0.8066330441022053	0.7892648988523371
0.25		0.8592210991105358			0.876209660778081				0.8786007551022592	0.871719967984524	0.8757033522453301	0.869179367878608	0.8650795189901227	0.8688081965234271
